category,file,codec,codec_profile,resolution,width,height,bitrate_mbps,nominal_fps,average_fps,pixel_format,possible_vfr,status,warning_count,trouble_score,severity,most_troubling,trouble_reason
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Batman Brave n Bold/Batman The Brave and Bold S3 ep- 12.mp4,h264,High,1024x576,1024,576,0.65,23.976,23.976,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Batman Brave n Bold/Batman The Brave and Bold S3 ep- 13.mp4,h264,High,1024x576,1024,576,0.75,23.976,23.976,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Bluey/Bluey Seaseon 1 Episode 1.mp4,h264,High,852x480,852,480,0.32,25.0,25.0,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Bluey/Bluey Seaseon 1 Episode 2.mp4,h264,High,852x480,852,480,0.3,25.0,25.0,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Bluey/Bluey Seaseon 1 Episode 3.mp4,h264,High,852x480,852,480,0.38,25.0,25.0,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Bluey/Bluey Seaseon 1 Episode 4.mp4,h264,High,852x480,852,480,0.32,25.0,25.0,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Bluey/Bluey Seaseon 1 Episode 5.mp4,h264,High,852x480,852,480,0.23,25.0,25.0,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Bluey/Bluey Seaseon 1 Episode 6.mp4,h264,High,852x480,852,480,0.27,25.0,25.0,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Bluey/Bluey Seaseon 1 Episode 7.mp4,h264,High,852x480,852,480,0.33,25.0,25.0,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Bluey/Bluey Seaseon 1 Episode 8.mp4,h264,High,852x480,852,480,0.27,25.0,25.0,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Bluey/Bluey Seaseon 1 Episode 9.mp4,h264,High,852x480,852,480,0.38,25.0,25.0,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Bluey/Bluey Seaseon 1 Episode 10.mp4,h264,High,852x480,852,480,0.25,25.0,25.0,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Bluey/Bluey Seaseon 1 Episode 11.mp4,h264,High,852x480,852,480,0.22,25.0,25.0,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Bluey/Bluey Seaseon 1 Episode 12.mp4,h264,High,852x480,852,480,0.31,25.0,25.0,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Bluey/Bluey Seaseon 1 Episode 32.mp4,h264,High,852x480,852,480,0.31,25.0,25.0,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Bluey/Bluey Seaseon 1 Episode 13.mp4,h264,High,852x480,852,480,0.28,25.0,25.0,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Bluey/Bluey Seaseon 1 Episode 14.mp4,h264,High,852x480,852,480,0.26,25.0,25.0,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Bluey/Bluey Seaseon 1 Episode 15.mp4,h264,High,852x480,852,480,0.24,25.0,25.0,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Bluey/Bluey Seaseon 1 Episode 16.mp4,h264,High,852x480,852,480,0.27,25.0,25.0,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Bluey/Bluey Seaseon 1 Episode 17.mp4,h264,High,852x480,852,480,0.3,25.0,25.0,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Bluey/Bluey Seaseon 1 Episode 18.mp4,h264,High,852x480,852,480,0.27,25.0,25.0,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Bluey/Bluey Seaseon 1 Episode 19.mp4,h264,High,852x480,852,480,0.29,25.0,25.0,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Bluey/Bluey Seaseon 1 Episode 20.mp4,h264,High,852x480,852,480,0.38,25.0,25.0,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Bluey/Bluey Seaseon 1 Episode 21.mp4,h264,High,852x480,852,480,0.26,25.0,25.0,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Bluey/Bluey Seaseon 1 Episode 22.mp4,h264,High,852x480,852,480,0.36,25.0,25.0,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Bluey/Bluey Seaseon 1 Episode 23.mp4,h264,High,852x480,852,480,0.31,25.0,25.0,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Bluey/Bluey Seaseon 1 Episode 24.mp4,h264,High,852x480,852,480,0.3,25.0,25.0,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Bluey/Bluey Seaseon 1 Episode 25.mp4,h264,High,852x480,852,480,0.32,25.0,25.0,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Bluey/Bluey Seaseon 1 Episode 26.mp4,h264,High,852x480,852,480,0.25,25.0,25.0,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Bluey/Bluey Seaseon 1 Episode 27.mp4,h264,High,852x480,852,480,0.41,25.0,25.0,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Bluey/Bluey Seaseon 1 Episode 28.mp4,h264,High,852x480,852,480,0.31,25.0,25.0,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Bluey/Bluey Seaseon 1 Episode 29.mp4,h264,High,852x480,852,480,0.4,25.0,25.0,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Bluey/Bluey Seaseon 1 Episode 30.mp4,h264,High,852x480,852,480,0.38,25.0,25.0,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Bluey/Bluey Seaseon 1 Episode 37.mp4,h264,High,852x480,852,480,0.34,25.0,25.0,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Bluey/Bluey Seaseon 1 Episode 31.mp4,h264,High,852x480,852,480,0.34,25.0,25.0,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Bluey/Bluey Seaseon 1 Episode 33.mp4,h264,High,852x480,852,480,0.36,25.0,25.0,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Bluey/Bluey Seaseon 1 Episode 34.mp4,h264,High,852x480,852,480,0.32,25.0,25.0,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Bluey/Bluey Seaseon 1 Episode 47.mp4,h264,High,852x480,852,480,0.27,25.0,25.0,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Bluey/Bluey Seaseon 1 Episode 36.mp4,h264,High,852x480,852,480,0.4,25.0,25.0,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Bluey/Bluey Seaseon 1 Episode 35.mp4,h264,High,852x480,852,480,0.34,25.0,25.0,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Bluey/Bluey Seaseon 1 Episode 42.mp4,h264,High,852x480,852,480,0.36,29.97,29.97,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Bluey/Bluey Seaseon 1 Episode 39.mp4,h264,High,852x480,852,480,0.32,25.0,25.0,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Bluey/Bluey Seaseon 1 Episode 40.mp4,h264,High,852x480,852,480,0.33,25.0,25.0,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Bluey/Bluey Seaseon 1 Episode 38.mp4,h264,High,852x480,852,480,0.29,25.0,25.0,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Bluey/Bluey Seaseon 1 Episode 44.mp4,h264,High,852x480,852,480,0.3,25.0,25.0,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Bluey/Bluey Seaseon 1 Episode 41.mp4,h264,High,852x480,852,480,0.3,25.0,25.0,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Bluey/Bluey Seaseon 1 Episode 43.mp4,h264,High,852x480,852,480,0.25,25.0,25.0,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Bluey/Bluey Seaseon 1 Episode 45.mp4,h264,High,852x480,852,480,0.37,25.0,25.0,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Bluey/Bluey Seaseon 1 Episode 46.mp4,h264,High,852x480,852,480,0.25,25.0,25.0,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Bluey/Bluey Seaseon 2 Episode 1.mp4,h264,High,852x480,852,480,0.39,25.0,25.0,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Bluey/Bluey Seaseon 1 Episode 48.mp4,h264,High,852x480,852,480,0.19,25.0,25.0,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Bluey/Bluey Seaseon 1 Episode 49.mp4,h264,High,852x480,852,480,0.26,25.0,25.0,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Bluey/Bluey Seaseon 1 Episode 50.mp4,h264,High,852x480,852,480,0.28,25.0,25.0,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Bluey/Bluey Seaseon 1 Episode 51.mp4,h264,High,852x480,852,480,0.25,25.0,25.0,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Bluey/Bluey Seaseon 2 Episode 4.mp4,h264,High,852x480,852,480,0.35,25.0,25.0,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Bluey/Bluey Seaseon 1 Episode 52.mp4,h264,High,852x480,852,480,0.3,25.0,25.0,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Bluey/Bluey Seaseon 2 Episode 2.mp4,h264,High,852x480,852,480,0.33,25.0,25.0,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Bluey/Bluey Seaseon 2 Episode 10.mp4,h264,High,852x480,852,480,0.31,25.0,25.0,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Bluey/Bluey Seaseon 2 Episode 3.mp4,h264,High,852x480,852,480,0.32,25.0,25.0,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Bluey/Bluey Seaseon 2 Episode 9.mp4,h264,High,852x480,852,480,0.23,25.0,25.0,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Bluey/Bluey Seaseon 2 Episode 5.mp4,h264,High,852x480,852,480,0.27,25.0,25.0,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Bluey/Bluey Seaseon 2 Episode 11.mp4,h264,High,852x480,852,480,0.3,25.0,25.0,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Bluey/Bluey Seaseon 2 Episode 7.mp4,h264,High,852x480,852,480,0.3,25.0,25.0,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Bluey/Bluey Seaseon 2 Episode 8.mp4,h264,High,852x480,852,480,0.33,25.0,25.0,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Bluey/Bluey Seaseon 2 Episode 12.mp4,h264,High,852x480,852,480,0.32,25.0,25.0,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Bluey/Bluey Seaseon 2 Episode 19.mp4,h264,High,852x480,852,480,0.28,25.0,25.0,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Bluey/Bluey Seaseon 2 Episode 6.mp4,h264,High,852x480,852,480,0.3,25.0,25.0,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Bluey/Bluey Seaseon 2 Episode 13.mp4,h264,High,852x480,852,480,0.31,25.0,25.0,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Bluey/Bluey Seaseon 2 Episode 31.mp4,h264,High,852x480,852,480,0.33,25.0,25.0,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Bluey/Bluey Seaseon 2 Episode 14.mp4,h264,High,852x480,852,480,0.27,25.0,25.0,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Bluey/Bluey Seaseon 2 Episode 16.mp4,h264,High,852x480,852,480,0.29,25.0,25.0,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Bluey/Bluey Seaseon 2 Episode 17.mp4,h264,High,852x480,852,480,0.25,25.0,25.0,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Bluey/Bluey Seaseon 2 Episode 18.mp4,h264,High,852x480,852,480,0.4,25.0,25.0,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Bluey/Bluey Seaseon 2 Episode 15.mp4,h264,High,852x480,852,480,0.29,25.0,25.0,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Bluey/Bluey Seaseon 2 Episode 20.mp4,h264,High,852x480,852,480,0.32,25.0,25.0,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Bluey/Bluey Seaseon 2 Episode 21.mp4,h264,High,852x480,852,480,0.41,25.0,25.0,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Bluey/Bluey Seaseon 2 Episode 22.mp4,h264,High,852x480,852,480,0.32,25.0,25.0,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Bluey/Bluey Seaseon 2 Episode 23.mp4,h264,High,852x480,852,480,0.29,25.0,25.0,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Bluey/Bluey Seaseon 2 Episode 24.mp4,h264,High,852x480,852,480,0.28,25.0,25.0,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Bluey/Bluey Seaseon 2 Episode 25.mp4,h264,High,852x480,852,480,0.29,25.0,25.0,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Bluey/Bluey Seaseon 2 Episode 27 Fav.mp4,h264,High,852x480,852,480,0.24,25.0,25.0,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Bluey/Bluey Seaseon 2 Episode 26 Fav.mp4,h264,High,852x480,852,480,0.31,25.0,25.0,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Bluey/Bluey Seaseon 2 Episode 28.mp4,h264,High,852x480,852,480,0.29,25.0,25.0,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Bluey/Bluey Seaseon 2 Episode 29.mp4,h264,High,852x480,852,480,0.28,25.0,25.0,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Bluey/Bluey Seaseon 2 Episode 41.mp4,h264,High,852x480,852,480,0.28,25.0,25.0,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Bluey/Bluey Seaseon 2 Episode 30.mp4,h264,High,852x480,852,480,0.29,25.0,25.0,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Bluey/Bluey Seaseon 2 Episode 34.mp4,h264,High,852x480,852,480,0.3,25.0,25.0,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Bluey/Bluey Seaseon 2 Episode 32.mp4,h264,High,852x480,852,480,0.31,25.0,25.0,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Bluey/Bluey Seaseon 2 Episode 33.mp4,h264,High,852x480,852,480,0.35,25.0,25.0,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Bluey/Bluey Seaseon 2 Episode 37.mp4,h264,High,852x480,852,480,0.35,25.0,25.0,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Bluey/Bluey Seaseon 2 Episode 35.mp4,h264,High,852x480,852,480,0.29,25.0,25.0,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Bluey/Bluey Seaseon 2 Episode 36.mp4,h264,High,852x480,852,480,0.28,25.0,25.0,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Bluey/Bluey Seaseon 2 Episode 38.mp4,h264,High,852x480,852,480,0.32,25.0,25.0,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Bluey/Bluey Seaseon 2 Episode 39.mp4,h264,High,852x480,852,480,0.27,25.0,25.0,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Bluey/Bluey Seaseon 2 Episode 43.mp4,h264,High,852x480,852,480,0.28,25.0,25.0,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Bluey/Bluey Seaseon 2 Episode 40.mp4,h264,High,852x480,852,480,0.29,25.0,25.0,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
TV,/Volumes/Bag O Holdn/Videos (Project Nonsense)/TV/Bluey/Bluey Seaseon 2 Episode 52.mp4,h264,High,852x480,852,480,0.28,25.0,25.0,yuv420p,False,OK,0,0,OK,NONE,No major warning was found by the current checks.
